day,subject,trial,s1,s2,c,r,stim_l,stim_r,stake,s1L
1,k9o3tbxh00,51.0,1,2.0,2,9.0,1,2,1,1
1,k9o3tbxh00,52.0,4,3.0,3,5.4,3,4,5,1
1,k9o3tbxh00,52.0,1,2.0,2,6.0,1,2,1,1
1,k9o3tbxh00,53.0,3,3.0,1,4.2,1,2,5,1
1,k9o3tbxh00,53.0,2,1.0,3,24.0,4,3,1,0
1,k9o3tbxh00,54.0,1,2.0,2,9.0,1,2,1,1
1,k9o3tbxh00,54.0,3,3.0,1,4.8,1,2,5,1
1,k9o3tbxh00,55.0,1,2.0,2,15.0,2,1,1,0
1,k9o3tbxh00,55.0,3,4.0,2,5.4,1,2,5,1
1,k9o3tbxh00,56.0,4,3.0,3,4.8,4,3,5,0
1,k9o3tbxh00,56.0,2,1.0,3,27.0,3,4,1,1
1,k9o3tbxh00,57.0,1,2.0,2,27.0,1,2,1,1
1,k9o3tbxh00,57.0,4,3.0,3,4.8,4,3,5,0
1,k9o3tbxh00,58.0,3,4.0,2,5.4,2,1,5,0
1,k9o3tbxh00,58.0,2,1.0,3,21.0,4,3,1,0
1,k9o3tbxh00,59.0,3,4.0,2,5.4,1,2,5,1
1,k9o3tbxh00,59.0,2,1.0,3,27.0,3,4,1,1
1,k9o3tbxh00,60.0,3,4.0,2,4.8,1,2,5,1
1,k9o3tbxh00,60.0,2,1.0,3,21.0,3,4,1,1
1,k9o3tbxh00,61.0,2,1.0,3,27.0,4,3,1,0
1,k9o3tbxh00,61.0,3,3.0,1,3.6,1,2,5,1
1,k9o3tbxh00,62.0,1,2.0,2,15.0,1,2,1,1
1,k9o3tbxh00,62.0,3,4.0,2,3.0,1,2,5,1
1,k9o3tbxh00,63.0,4,3.0,3,4.2,3,4,5,1
1,k9o3tbxh00,63.0,1,2.0,2,15.0,1,2,1,1
1,k9o3tbxh00,64.0,1,2.0,2,21.0,2,1,1,0
1,k9o3tbxh00,64.0,3,3.0,1,3.0,2,1,5,0
1,k9o3tbxh00,65.0,2,1.0,3,27.0,3,4,1,1
1,k9o3tbxh00,65.0,4,3.0,3,4.2,3,4,5,1
1,k9o3tbxh00,66.0,2,1.0,3,24.0,3,4,1,1
1,k9o3tbxh00,66.0,3,4.0,2,0.0,1,2,5,1
1,k9o3tbxh00,67.0,1,2.0,2,15.0,2,1,1,0
1,k9o3tbxh00,67.0,3,4.0,2,1.8,2,1,5,0
1,k9o3tbxh00,68.0,4,3.0,3,5.4,4,3,5,0
1,k9o3tbxh00,68.0,1,2.0,2,12.0,2,1,1,0
1,k9o3tbxh00,69.0,4,3.0,3,5.4,4,3,5,0
1,k9o3tbxh00,69.0,1,2.0,2,21.0,1,2,1,1
1,k9o3tbxh00,70.0,2,1.0,3,9.0,3,4,1,1
1,k9o3tbxh00,70.0,3,4.0,2,0.0,1,2,5,1
1,k9o3tbxh00,71.0,3,3.0,1,1.8,1,2,5,1
1,k9o3tbxh00,71.0,1,2.0,2,15.0,2,1,1,0
1,k9o3tbxh00,72.0,2,1.0,3,0.0,3,4,1,1
1,k9o3tbxh00,72.0,3,4.0,2,1.2,1,2,5,1
1,k9o3tbxh00,73.0,1,1.0,1,0.0,2,1,1,0
1,k9o3tbxh00,73.0,4,3.0,3,0.0,4,3,5,0
1,k9o3tbxh00,74.0,2,2.0,4,27.0,3,4,1,1
1,k9o3tbxh00,74.0,4,4.0,4,1.8,4,3,5,0
1,k9o3tbxh00,75.0,4,4.0,4,1.8,3,4,5,1
1,k9o3tbxh00,75.0,2,2.0,4,27.0,4,3,1,0
1,k9o3tbxh00,76.0,3,3.0,1,4.8,2,1,5,0
1,k9o3tbxh00,76.0,1,1.0,1,12.0,2,1,1,0
1,k9o3tbxh00,77.0,3,3.0,1,5.4,2,1,5,0
1,k9o3tbxh00,77.0,1,1.0,1,9.0,2,1,1,0
1,k9o3tbxh00,78.0,3,4.0,2,0.6,2,1,5,0
1,k9o3tbxh00,78.0,2,2.0,4,18.0,3,4,1,1
1,k9o3tbxh00,79.0,2,2.0,4,18.0,3,4,1,1
1,k9o3tbxh00,79.0,3,3.0,1,4.2,2,1,5,0
1,k9o3tbxh00,80.0,3,3.0,1,1.8,1,2,5,1
1,k9o3tbxh00,80.0,1,1.0,1,15.0,1,2,1,1
1,k9o3tbxh00,81.0,4,4.0,4,1.8,3,4,5,1
1,k9o3tbxh00,81.0,2,2.0,4,12.0,4,3,1,0
1,k9o3tbxh00,82.0,1,1.0,1,18.0,1,2,1,1
1,k9o3tbxh00,82.0,4,3.0,3,1.8,3,4,5,1
1,k9o3tbxh00,83.0,1,1.0,1,27.0,2,1,1,0
1,k9o3tbxh00,83.0,3,4.0,2,2.4,1,2,5,1
1,k9o3tbxh00,84.0,2,2.0,4,0.0,3,4,1,1
1,k9o3tbxh00,84.0,4,4.0,4,1.8,3,4,5,1
1,k9o3tbxh00,85.0,1,1.0,1,27.0,2,1,1,0
1,k9o3tbxh00,85.0,4,4.0,4,1.8,3,4,5,1
1,k9o3tbxh00,86.0,2,2.0,4,0.0,4,3,1,0
1,k9o3tbxh00,86.0,3,3.0,1,4.2,1,2,5,1
1,k9o3tbxh00,87.0,2,2.0,4,15.0,4,3,1,0
1,k9o3tbxh00,87.0,3,3.0,1,3.6,2,1,5,0
1,k9o3tbxh00,88.0,2,2.0,4,18.0,3,4,1,1
1,k9o3tbxh00,88.0,3,3.0,1,3.6,2,1,5,0
1,k9o3tbxh00,89.0,4,4.0,4,0.0,3,4,5,1
1,k9o3tbxh00,89.0,1,1.0,1,21.0,1,2,1,1
1,k9o3tbxh00,90.0,1,1.0,1,6.0,1,2,1,1
1,k9o3tbxh00,90.0,3,3.0,1,4.2,2,1,5,0
1,k9o3tbxh00,91.0,1,1.0,1,3.0,2,1,1,0
1,k9o3tbxh00,91.0,4,3.0,3,5.4,4,3,5,0
1,k9o3tbxh00,92.0,4,3.0,3,5.4,4,3,5,0
1,k9o3tbxh00,92.0,1,1.0,1,0.0,1,2,1,1
1,k9o3tbxh00,93.0,2,2.0,4,18.0,4,3,1,0
1,k9o3tbxh00,93.0,3,3.0,1,4.2,1,2,5,1
1,k9o3tbxh00,94.0,4,4.0,4,2.4,3,4,5,1
1,k9o3tbxh00,94.0,2,2.0,4,27.0,4,3,1,0
1,k9o3tbxh00,95.0,4,4.0,4,3.6,4,3,5,0
1,k9o3tbxh00,95.0,1,1.0,1,0.0,1,2,1,1
1,k9o3tbxh00,96.0,3,3.0,1,3.0,2,1,5,0
1,k9o3tbxh00,96.0,1,1.0,1,0.0,1,2,1,1
1,k9o3tbxh00,97.0,4,3.0,3,3.0,3,4,5,1
1,k9o3tbxh00,97.0,1,2.0,2,15.0,1,2,1,1
1,k9o3tbxh00,98.0,1,2.0,2,21.0,2,1,1,0
1,k9o3tbxh00,98.0,4,3.0,3,3.0,3,4,5,1
1,k9o3tbxh00,99.0,1,1.0,1,0.0,1,2,1,1
1,k9o3tbxh00,99.0,4,3.0,3,2.4,4,3,5,0
1,k9o3tbxh00,100.0,2,1.0,3,3.0,3,4,1,1
1,k9o3tbxh00,100.0,4,3.0,3,3.6,3,4,5,1
1,d067mqey00,1.0,4,3.0,3,1.8,4,3,5,0
1,d067mqey00,1.0,2,1.0,3,12.0,4,3,1,0
1,d067mqey00,2.0,3,3.0,1,3.0,1,2,5,1
1,d067mqey00,2.0,1,1.0,1,15.0,2,1,1,0
1,d067mqey00,3.0,1,2.0,2,9.0,1,2,1,1
1,d067mqey00,3.0,3,4.0,2,4.8,1,2,5,1
1,d067mqey00,4.0,1,1.0,1,9.0,2,1,1,0
1,d067mqey00,4.0,3,3.0,1,1.8,2,1,5,0
1,d067mqey00,5.0,1,2.0,2,18.0,2,1,1,0
1,d067mqey00,5.0,4,3.0,3,1.2,4,3,5,0
1,d067mqey00,6.0,4,4.0,4,4.2,3,4,5,1
1,d067mqey00,6.0,1,2.0,2,15.0,1,2,1,1
1,d067mqey00,7.0,2,1.0,3,3.0,4,3,1,0
1,d067mqey00,7.0,4,4.0,4,3.0,3,4,5,1
1,d067mqey00,8.0,1,2.0,2,12.0,2,1,1,0
1,d067mqey00,8.0,3,3.0,1,0.0,2,1,5,0
1,d067mqey00,9.0,3,3.0,1,1.2,1,2,5,1
1,d067mqey00,9.0,2,2.0,4,18.0,3,4,1,1
1,d067mqey00,10.0,2,2.0,4,21.0,3,4,1,1
1,d067mqey00,10.0,4,4.0,4,1.8,3,4,5,1
1,d067mqey00,11.0,1,1.0,1,18.0,2,1,1,0
1,d067mqey00,11.0,4,3.0,3,1.2,4,3,5,0
1,d067mqey00,12.0,2,1.0,3,18.0,3,4,1,1
1,d067mqey00,12.0,4,4.0,4,1.8,3,4,5,1
1,d067mqey00,13.0,4,3.0,3,0.0,4,3,5,0
1,d067mqey00,13.0,1,2.0,2,24.0,1,2,1,1
1,d067mqey00,14.0,1,2.0,2,18.0,1,2,1,1
1,d067mqey00,14.0,4,4.0,4,5.4,4,3,5,0
1,d067mqey00,15.0,4,3.0,3,0.0,4,3,5,0
1,d067mqey00,15.0,2,2.0,4,6.0,4,3,1,0
1,d067mqey00,16.0,3,4.0,2,4.2,1,2,5,1
1,d067mqey00,16.0,2,1.0,3,21.0,4,3,1,0
1,d067mqey00,17.0,3,4.0,2,4.8,2,1,5,0
1,d067mqey00,17.0,1,1.0,1,24.0,2,1,1,0
1,d067mqey00,18.0,3,4.0,2,4.8,1,2,5,1
1,d067mqey00,18.0,2,2.0,4,0.0,3,4,1,1
1,d067mqey00,19.0,3,3.0,1,1.2,1,2,5,1
1,d067mqey00,19.0,1,1.0,1,24.0,2,1,1,0
1,d067mqey00,20.0,4,3.0,3,1.8,3,4,5,1
1,d067mqey00,20.0,1,2.0,2,0.0,1,2,1,1
1,d067mqey00,21.0,2,2.0,4,0.0,3,4,1,1
1,d067mqey00,21.0,4,4.0,4,5.4,3,4,5,1
1,d067mqey00,22.0,1,1.0,1,21.0,2,1,1,0
1,d067mqey00,22.0,3,3.0,1,3.6,2,1,5,0
1,d067mqey00,23.0,4,4.0,4,3.6,3,4,5,1
1,d067mqey00,23.0,2,1.0,3,12.0,3,4,1,1
1,d067mqey00,24.0,1,1.0,1,6.0,2,1,1,0
1,d067mqey00,24.0,3,3.0,1,5.4,1,2,5,1
1,d067mqey00,25.0,4,3.0,3,3.6,3,4,5,1
1,d067mqey00,25.0,2,1.0,3,6.0,4,3,1,0
1,d067mqey00,26.0,1,2.0,2,3.0,2,1,1,0
1,d067mqey00,26.0,3,4.0,2,0.6,1,2,5,1
1,d067mqey00,27.0,4,4.0,4,0.0,4,3,5,0
1,d067mqey00,27.0,2,2.0,4,6.0,3,4,1,1
1,d067mqey00,28.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,28.0,4,3.0,3,5.4,4,3,5,0
1,d067mqey00,29.0,3,4.0,2,0.6,2,1,5,0
1,d067mqey00,29.0,2,2.0,4,3.0,4,3,1,0
1,d067mqey00,30.0,2,2.0,4,6.0,3,4,1,1
1,d067mqey00,30.0,3,3.0,1,5.4,1,2,5,1
1,d067mqey00,31.0,3,4.0,2,0.0,1,2,5,1
1,d067mqey00,31.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,32.0,3,3.0,1,3.6,2,1,5,0
1,d067mqey00,32.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,33.0,1,1.0,1,3.0,1,2,1,1
1,d067mqey00,33.0,3,4.0,2,5.4,1,2,5,1
1,d067mqey00,34.0,2,2.0,4,6.0,3,4,1,1
1,d067mqey00,34.0,3,3.0,1,5.4,2,1,5,0
1,d067mqey00,35.0,3,4.0,2,5.4,2,1,5,0
1,d067mqey00,35.0,2,1.0,3,0.0,3,4,1,1
1,d067mqey00,36.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,36.0,3,3.0,1,4.8,2,1,5,0
1,d067mqey00,37.0,3,3.0,1,1.8,2,1,5,0
1,d067mqey00,37.0,2,1.0,3,3.0,4,3,1,0
1,d067mqey00,38.0,3,4.0,2,5.4,1,2,5,1
1,d067mqey00,38.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,39.0,1,2.0,2,0.0,2,1,1,0
1,d067mqey00,39.0,3,3.0,1,3.0,1,2,5,1
1,d067mqey00,40.0,4,3.0,3,0.0,4,3,5,0
1,d067mqey00,40.0,1,2.0,2,0.0,2,1,1,0
1,d067mqey00,41.0,1,2.0,2,0.0,1,2,1,1
1,d067mqey00,41.0,3,4.0,2,4.2,1,2,5,1
1,d067mqey00,42.0,2,2.0,4,0.0,4,3,1,0
1,d067mqey00,42.0,3,3.0,1,2.4,2,1,5,0
1,d067mqey00,43.0,1,2.0,2,3.0,1,2,1,1
1,d067mqey00,43.0,3,4.0,2,0.6,1,2,5,1
1,d067mqey00,44.0,3,4.0,2,0.6,1,2,5,1
1,d067mqey00,44.0,2,1.0,3,0.0,3,4,1,1
1,d067mqey00,45.0,4,4.0,4,1.8,4,3,5,0
1,d067mqey00,45.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,46.0,1,1.0,1,6.0,1,2,1,1
1,d067mqey00,46.0,3,3.0,1,4.8,1,2,5,1
1,d067mqey00,47.0,1,2.0,2,0.0,2,1,1,0
1,d067mqey00,47.0,3,4.0,2,0.0,1,2,5,1
1,d067mqey00,48.0,2,1.0,3,0.0,3,4,1,1
1,d067mqey00,48.0,3,4.0,2,0.0,1,2,5,1
1,d067mqey00,49.0,1,2.0,2,15.0,2,1,1,0
1,d067mqey00,49.0,3,3.0,1,5.4,2,1,5,0
1,d067mqey00,50.0,1,2.0,2,9.0,1,2,1,1
1,d067mqey00,50.0,4,3.0,3,3.6,3,4,5,1
1,d067mqey00,51.0,2,2.0,4,9.0,3,4,1,1
1,d067mqey00,51.0,3,4.0,2,3.0,2,1,5,0
1,d067mqey00,52.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,52.0,4,3.0,3,3.0,3,4,5,1
1,d067mqey00,53.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,53.0,3,3.0,1,3.0,1,2,5,1
1,d067mqey00,54.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,54.0,4,3.0,3,1.2,4,3,5,0
1,d067mqey00,55.0,4,3.0,3,1.2,3,4,5,1
1,d067mqey00,55.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,56.0,3,4.0,2,4.2,2,1,5,0
1,d067mqey00,56.0,2,2.0,4,15.0,4,3,1,0
1,d067mqey00,57.0,4,4.0,4,4.8,4,3,5,0
1,d067mqey00,57.0,2,2.0,4,6.0,4,3,1,0
1,d067mqey00,58.0,2,2.0,4,12.0,3,4,1,1
1,d067mqey00,58.0,3,3.0,1,0.0,2,1,5,0
1,d067mqey00,59.0,4,3.0,3,0.0,3,4,5,1
1,d067mqey00,59.0,2,1.0,3,12.0,3,4,1,1
1,d067mqey00,60.0,1,2.0,2,27.0,1,2,1,1
1,d067mqey00,60.0,3,4.0,2,5.4,1,2,5,1
1,d067mqey00,61.0,2,2.0,4,24.0,4,3,1,0
1,d067mqey00,61.0,4,3.0,3,0.0,4,3,5,0
1,d067mqey00,62.0,4,3.0,3,0.0,3,4,5,1
1,d067mqey00,62.0,2,1.0,3,9.0,4,3,1,0
1,d067mqey00,63.0,3,3.0,1,0.0,1,2,5,1
1,d067mqey00,63.0,2,2.0,4,6.0,3,4,1,1
1,d067mqey00,64.0,2,2.0,4,18.0,4,3,1,0
1,d067mqey00,64.0,3,4.0,2,4.8,1,2,5,1
1,d067mqey00,65.0,4,3.0,3,0.6,3,4,5,1
1,d067mqey00,65.0,1,2.0,2,9.0,1,2,1,1
1,d067mqey00,66.0,2,1.0,3,0.0,4,3,1,0
1,d067mqey00,66.0,3,3.0,1,1.8,1,2,5,1
1,d067mqey00,67.0,1,2.0,2,27.0,1,2,1,1
1,d067mqey00,67.0,3,4.0,2,5.4,2,1,5,0
1,d067mqey00,68.0,2,2.0,4,27.0,3,4,1,1
1,d067mqey00,68.0,3,3.0,1,2.4,2,1,5,0
1,d067mqey00,69.0,2,1.0,3,24.0,3,4,1,1
1,d067mqey00,69.0,3,4.0,2,5.4,1,2,5,1
1,d067mqey00,70.0,2,2.0,4,27.0,4,3,1,0
1,d067mqey00,70.0,4,4.0,4,2.4,3,4,5,1
1,d067mqey00,71.0,3,3.0,1,5.4,1,2,5,1
1,d067mqey00,71.0,1,2.0,2,27.0,1,2,1,1
1,d067mqey00,72.0,1,2.0,2,27.0,2,1,1,0
1,d067mqey00,72.0,4,4.0,4,3.6,4,3,5,0
1,d067mqey00,73.0,2,2.0,4,24.0,3,4,1,1
1,d067mqey00,73.0,4,4.0,4,3.0,3,4,5,1
1,d067mqey00,74.0,3,3.0,1,5.4,2,1,5,0
1,d067mqey00,74.0,1,2.0,2,18.0,1,2,1,1
1,d067mqey00,75.0,4,4.0,4,1.8,4,3,5,0
1,d067mqey00,75.0,1,2.0,2,9.0,1,2,1,1
1,d067mqey00,76.0,1,2.0,2,12.0,2,1,1,0
1,d067mqey00,76.0,4,4.0,4,1.2,3,4,5,1
1,d067mqey00,77.0,4,4.0,4,3.6,4,3,5,0
1,d067mqey00,77.0,1,1.0,1,27.0,2,1,1,0
1,d067mqey00,78.0,2,2.0,4,12.0,3,4,1,1
1,d067mqey00,78.0,4,4.0,4,3.0,4,3,5,0
1,d067mqey00,79.0,4,4.0,4,1.2,3,4,5,1
1,d067mqey00,79.0,1,2.0,2,18.0,2,1,1,0
1,d067mqey00,80.0,2,1.0,3,12.0,4,3,1,0
1,d067mqey00,80.0,3,4.0,2,0.6,2,1,5,0
1,d067mqey00,81.0,2,1.0,3,27.0,4,3,1,0
1,d067mqey00,81.0,3,3.0,1,5.4,2,1,5,0
1,d067mqey00,82.0,3,3.0,1,5.4,2,1,5,0
1,d067mqey00,82.0,2,1.0,3,27.0,3,4,1,1
1,d067mqey00,83.0,1,1.0,1,18.0,2,1,1,0
1,d067mqey00,83.0,4,4.0,4,1.8,4,3,5,0
1,d067mqey00,84.0,4,4.0,4,2.4,3,4,5,1
1,d067mqey00,84.0,1,2.0,2,27.0,2,1,1,0
1,d067mqey00,85.0,3,4.0,2,4.8,1,2,5,1
1,d067mqey00,85.0,1,2.0,2,27.0,1,2,1,1
1,d067mqey00,86.0,1,2.0,2,15.0,1,2,1,1
1,d067mqey00,86.0,4,4.0,4,4.2,3,4,5,1
1,d067mqey00,87.0,4,3.0,3,5.4,3,4,5,1
1,d067mqey00,87.0,2,2.0,4,18.0,4,3,1,0
1,d067mqey00,88.0,2,2.0,4,15.0,3,4,1,1
1,d067mqey00,88.0,4,4.0,4,3.0,4,3,5,0
1,d067mqey00,89.0,3,3.0,1,4.8,2,1,5,0
1,d067mqey00,89.0,1,2.0,2,12.0,1,2,1,1
1,d067mqey00,90.0,3,4.0,2,5.4,1,2,5,1
1,d067mqey00,90.0,2,2.0,4,21.0,4,3,1,0
1,d067mqey00,91.0,4,3.0,3,1.8,4,3,5,0
1,d067mqey00,91.0,2,2.0,4,18.0,3,4,1,1
1,d067mqey00,92.0,4,4.0,4,3.6,3,4,5,1
1,d067mqey00,92.0,2,1.0,3,0.0,3,4,1,1
1,d067mqey00,93.0,3,4.0,2,3.0,1,2,5,1
1,d067mqey00,93.0,1,2.0,2,27.0,2,1,1,0
1,d067mqey00,94.0,2,2.0,4,27.0,3,4,1,1
1,d067mqey00,94.0,4,4.0,4,1.8,3,4,5,1
1,d067mqey00,95.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,95.0,4,3.0,3,3.0,4,3,5,0
1,d067mqey00,96.0,3,4.0,2,3.0,2,1,5,0
1,d067mqey00,96.0,2,2.0,4,12.0,3,4,1,1
1,d067mqey00,97.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,97.0,4,3.0,3,5.4,3,4,5,1
1,d067mqey00,98.0,1,1.0,1,0.0,2,1,1,0
1,d067mqey00,98.0,3,3.0,1,4.2,1,2,5,1
1,d067mqey00,99.0,4,3.0,3,5.4,4,3,5,0
1,d067mqey00,99.0,2,2.0,4,9.0,3,4,1,1
1,d067mqey00,100.0,3,3.0,1,5.4,1,2,5,1
1,d067mqey00,100.0,1,1.0,1,0.0,2,1,1,0
1,hhjzqavu00,1.0,4,3.0,3,4.2,4,3,5,0
1,hhjzqavu00,1.0,2,2.0,4,9.0,3,4,1,1
1,hhjzqavu00,2.0,3,4.0,2,4.2,1,2,5,1
1,hhjzqavu00,2.0,2,2.0,4,9.0,3,4,1,1
1,hhjzqavu00,3.0,4,4.0,4,4.2,4,3,5,0
1,hhjzqavu00,3.0,1,1.0,1,21.0,2,1,1,0
1,hhjzqavu00,4.0,1,2.0,2,3.0,2,1,1,0
1,hhjzqavu00,4.0,3,3.0,1,4.2,2,1,5,0
1,hhjzqavu00,5.0,3,4.0,2,5.4,1,2,5,1
1,hhjzqavu00,5.0,2,1.0,3,27.0,4,3,1,0
1,hhjzqavu00,6.0,3,3.0,1,3.6,2,1,5,0
1,hhjzqavu00,6.0,1,1.0,1,21.0,2,1,1,0
1,hhjzqavu00,7.0,4,4.0,4,5.4,3,4,5,1
1,hhjzqavu00,7.0,1,1.0,1,27.0,2,1,1,0
1,hhjzqavu00,8.0,1,1.0,1,27.0,1,2,1,1
1,hhjzqavu00,8.0,3,3.0,1,1.8,1,2,5,1
1,hhjzqavu00,9.0,3,4.0,2,3.0,1,2,5,1
1,hhjzqavu00,9.0,2,1.0,3,21.0,4,3,1,0
1,hhjzqavu00,10.0,1,1.0,1,27.0,2,1,1,0
1,hhjzqavu00,10.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,11.0,1,2.0,2,27.0,1,2,1,1
1,hhjzqavu00,11.0,4,4.0,4,3.6,3,4,5,1
1,hhjzqavu00,12.0,1,1.0,1,24.0,2,1,1,0
1,hhjzqavu00,12.0,4,4.0,4,2.4,4,3,5,0
1,hhjzqavu00,13.0,3,3.0,1,0.0,1,2,5,1
1,hhjzqavu00,13.0,1,2.0,2,24.0,1,2,1,1
1,hhjzqavu00,14.0,2,2.0,4,24.0,3,4,1,1
1,hhjzqavu00,14.0,3,4.0,2,2.4,1,2,5,1
1,hhjzqavu00,15.0,3,3.0,1,1.8,2,1,5,0
1,hhjzqavu00,15.0,1,1.0,1,27.0,2,1,1,0
1,hhjzqavu00,16.0,1,2.0,2,21.0,1,2,1,1
1,hhjzqavu00,16.0,4,4.0,4,0.0,3,4,5,1
1,hhjzqavu00,17.0,4,3.0,3,2.4,4,3,5,0
1,hhjzqavu00,17.0,1,2.0,2,15.0,2,1,1,0
1,hhjzqavu00,18.0,4,4.0,4,1.8,4,3,5,0
1,hhjzqavu00,18.0,1,2.0,2,12.0,2,1,1,0
1,hhjzqavu00,19.0,3,4.0,2,1.2,2,1,5,0
1,hhjzqavu00,19.0,1,2.0,2,3.0,2,1,1,0
1,hhjzqavu00,20.0,1,2.0,2,3.0,2,1,1,0
1,hhjzqavu00,20.0,4,3.0,3,3.0,4,3,5,0
1,hhjzqavu00,21.0,3,4.0,2,0.6,1,2,5,1
1,hhjzqavu00,21.0,2,2.0,4,0.0,3,4,1,1
1,hhjzqavu00,22.0,2,1.0,3,12.0,3,4,1,1
1,hhjzqavu00,22.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,23.0,1,1.0,1,3.0,2,1,1,0
1,hhjzqavu00,23.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,24.0,4,4.0,4,0.0,4,3,5,0
1,hhjzqavu00,24.0,2,1.0,3,3.0,3,4,1,1
1,hhjzqavu00,25.0,1,2.0,2,18.0,1,2,1,1
1,hhjzqavu00,25.0,3,3.0,1,1.2,2,1,5,0
1,hhjzqavu00,26.0,2,2.0,4,18.0,3,4,1,1
1,hhjzqavu00,26.0,4,3.0,3,1.8,4,3,5,0
1,hhjzqavu00,27.0,1,1.0,1,6.0,2,1,1,0
1,hhjzqavu00,27.0,4,4.0,4,1.2,4,3,5,0
1,hhjzqavu00,28.0,2,2.0,4,12.0,3,4,1,1
1,hhjzqavu00,28.0,4,3.0,3,0.0,4,3,5,0
1,hhjzqavu00,29.0,4,4.0,4,0.0,4,3,5,0
1,hhjzqavu00,29.0,2,1.0,3,0.0,4,3,1,0
1,hhjzqavu00,30.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,30.0,2,2.0,4,15.0,3,4,1,1
1,hhjzqavu00,31.0,2,1.0,3,0.0,3,4,1,1
1,hhjzqavu00,31.0,4,3.0,3,0.0,3,4,5,1
1,hhjzqavu00,32.0,2,1.0,3,3.0,4,3,1,0
1,hhjzqavu00,32.0,4,3.0,3,1.2,4,3,5,0
1,hhjzqavu00,33.0,3,3.0,1,1.2,1,2,5,1
1,hhjzqavu00,33.0,2,1.0,3,0.0,4,3,1,0
1,hhjzqavu00,34.0,4,3.0,3,0.0,4,3,5,0
1,hhjzqavu00,34.0,1,1.0,1,6.0,2,1,1,0
1,hhjzqavu00,35.0,1,2.0,2,3.0,1,2,1,1
1,hhjzqavu00,35.0,4,4.0,4,0.0,3,4,5,1
1,hhjzqavu00,36.0,1,1.0,1,0.0,1,2,1,1
1,hhjzqavu00,36.0,4,3.0,3,1.2,3,4,5,1
1,hhjzqavu00,37.0,4,3.0,3,2.4,4,3,5,0
1,hhjzqavu00,37.0,2,1.0,3,0.0,4,3,1,0
1,hhjzqavu00,38.0,1,1.0,1,0.0,2,1,1,0
1,hhjzqavu00,38.0,3,3.0,1,4.2,2,1,5,0
1,hhjzqavu00,39.0,3,3.0,1,3.6,2,1,5,0
1,hhjzqavu00,39.0,1,2.0,2,3.0,2,1,1,0
1,hhjzqavu00,40.0,2,1.0,3,0.0,3,4,1,1
1,hhjzqavu00,40.0,4,4.0,4,0.0,3,4,5,1
1,hhjzqavu00,41.0,3,3.0,1,3.6,2,1,5,0
1,hhjzqavu00,41.0,1,1.0,1,0.0,2,1,1,0
1,hhjzqavu00,42.0,3,4.0,2,0.0,1,2,5,1
1,hhjzqavu00,42.0,2,1.0,3,6.0,4,3,1,0
1,hhjzqavu00,43.0,4,4.0,4,0.6,3,4,5,1
1,hhjzqavu00,43.0,1,1.0,1,12.0,1,2,1,1
1,hhjzqavu00,44.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,44.0,1,2.0,2,27.0,2,1,1,0
1,hhjzqavu00,45.0,3,4.0,2,0.0,2,1,5,0
1,hhjzqavu00,45.0,2,1.0,3,12.0,3,4,1,1
1,hhjzqavu00,46.0,3,4.0,2,0.0,1,2,5,1
1,hhjzqavu00,46.0,1,1.0,1,12.0,2,1,1,0
1,hhjzqavu00,47.0,3,4.0,2,0.6,1,2,5,1
1,hhjzqavu00,47.0,2,2.0,4,6.0,3,4,1,1
1,hhjzqavu00,48.0,4,3.0,3,1.2,4,3,5,0
1,hhjzqavu00,48.0,2,1.0,3,12.0,4,3,1,0
1,hhjzqavu00,49.0,1,1.0,1,9.0,1,2,1,1
1,hhjzqavu00,49.0,3,4.0,2,0.0,2,1,5,0
1,hhjzqavu00,50.0,2,1.0,3,12.0,4,3,1,0
1,hhjzqavu00,50.0,4,3.0,3,1.2,4,3,5,0
1,hhjzqavu00,51.0,3,3.0,1,0.6,2,1,5,0
1,hhjzqavu00,51.0,2,2.0,4,18.0,3,4,1,1
1,hhjzqavu00,52.0,1,2.0,2,15.0,2,1,1,0
1,hhjzqavu00,52.0,4,4.0,4,1.2,3,4,5,1
1,hhjzqavu00,53.0,1,2.0,2,21.0,2,1,1,0
1,hhjzqavu00,53.0,4,3.0,3,0.0,3,4,5,1
1,hhjzqavu00,54.0,3,3.0,1,0.0,2,1,5,0
1,hhjzqavu00,54.0,1,2.0,2,18.0,2,1,1,0
