day,subject,trial,s1,s2,c,r,stim_l,stim_m,stim_r,stake
2,hwnz0z0502,11.0,1,1.0,1,7.0,1,,2,1
2,hwnz0z0502,12.0,2,1.0,3,6.0,3,,4,1
2,hwnz0z0502,12.0,4,5.0,6,3.0,4,6,5,5
2,hwnz0z0502,13.0,2,2.0,4,3.0,3,,4,1
2,hwnz0z0502,13.0,4,4.0,5,0.0,4,6,5,5
2,hwnz0z0502,14.0,1,2.0,2,0.0,1,,2,1
2,hwnz0z0502,14.0,4,5.0,6,3.0,6,4,5,5
2,hwnz0z0502,15.0,2,2.0,4,2.0,4,,3,1
2,hwnz0z0502,15.0,4,3.0,4,7.0,5,4,6,5
2,hwnz0z0502,16.0,1,2.0,2,0.0,1,,2,1
2,hwnz0z0502,16.0,3,3.0,1,5.0,3,1,2,5
2,hwnz0z0502,17.0,2,1.0,3,8.0,3,,4,1
2,hwnz0z0502,17.0,3,4.0,2,1.0,2,1,3,5
2,hwnz0z0502,18.0,3,3.0,1,6.0,1,2,3,5
2,hwnz0z0502,18.0,2,1.0,3,9.0,3,,4,1
2,hwnz0z0502,19.0,4,4.0,5,1.0,6,4,5,5
2,hwnz0z0502,19.0,1,1.0,1,6.0,2,,1,1
2,hwnz0z0502,20.0,2,1.0,3,8.0,4,,3,1
2,hwnz0z0502,20.0,3,5.0,3,5.0,2,1,3,5
2,hwnz0z0502,21.0,4,3.0,4,2.0,5,6,4,5
2,hwnz0z0502,21.0,1,1.0,1,6.0,1,,2,1
2,hwnz0z0502,22.0,3,4.0,2,0.0,2,3,1,5
2,hwnz0z0502,22.0,1,2.0,2,9.0,1,,2,1
2,hwnz0z0502,23.0,1,1.0,1,3.0,2,,1,1
2,hwnz0z0502,23.0,4,4.0,5,0.0,5,4,6,5
2,hwnz0z0502,24.0,1,2.0,2,7.0,1,,2,1
2,hwnz0z0502,24.0,4,5.0,6,8.0,4,6,5,5
2,hwnz0z0502,25.0,4,3.0,4,0.0,5,6,4,5
2,hwnz0z0502,25.0,1,2.0,2,6.0,2,,1,1
2,hwnz0z0502,26.0,2,1.0,3,7.0,3,,4,1
2,hwnz0z0502,26.0,4,3.0,4,0.0,5,4,6,5
2,hwnz0z0502,27.0,3,4.0,2,6.0,3,1,2,5
2,hwnz0z0502,27.0,2,2.0,4,6.0,4,,3,1
2,hwnz0z0502,28.0,2,1.0,3,7.0,3,,4,1
2,hwnz0z0502,28.0,3,4.0,2,4.0,2,1,3,5
2,hwnz0z0502,29.0,3,4.0,2,8.0,2,3,1,5
2,hwnz0z0502,29.0,1,1.0,1,6.0,2,,1,1
2,hwnz0z0502,30.0,4,5.0,6,4.0,5,4,6,5
2,hwnz0z0502,30.0,2,1.0,3,7.0,4,,3,1
2,hwnz0z0502,31.0,4,3.0,4,0.0,4,6,5,5
2,hwnz0z0502,31.0,2,1.0,3,7.0,3,,4,1
2,hwnz0z0502,32.0,2,2.0,4,3.0,3,,4,1
2,hwnz0z0502,32.0,4,3.0,4,0.0,4,5,6,5
2,hwnz0z0502,33.0,4,5.0,6,4.0,6,5,4,5
2,hwnz0z0502,33.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,34.0,1,2.0,2,5.0,2,,1,1
2,hwnz0z0502,34.0,4,5.0,6,6.0,6,5,4,5
2,hwnz0z0502,35.0,2,1.0,3,7.0,4,,3,1
2,hwnz0z0502,35.0,3,5.0,3,6.0,3,1,2,5
2,hwnz0z0502,36.0,3,5.0,3,1.0,3,1,2,5
2,hwnz0z0502,36.0,2,1.0,3,6.0,3,,4,1
2,hwnz0z0502,37.0,1,2.0,2,7.0,2,,1,1
2,hwnz0z0502,37.0,4,3.0,4,1.0,4,5,6,5
2,hwnz0z0502,38.0,3,5.0,3,7.0,1,3,2,5
2,hwnz0z0502,38.0,2,1.0,3,6.0,3,,4,1
2,hwnz0z0502,39.0,2,1.0,3,3.0,4,,3,1
2,hwnz0z0502,39.0,4,4.0,5,4.0,6,4,5,5
2,hwnz0z0502,40.0,2,1.0,3,1.0,4,,3,1
2,hwnz0z0502,40.0,4,5.0,6,7.0,4,6,5,5
2,hwnz0z0502,41.0,3,3.0,1,0.0,3,1,2,5
2,hwnz0z0502,41.0,1,2.0,2,9.0,1,,2,1
2,hwnz0z0502,42.0,3,4.0,2,1.0,2,3,1,5
2,hwnz0z0502,42.0,1,2.0,2,9.0,2,,1,1
2,hwnz0z0502,43.0,4,4.0,5,0.0,4,6,5,5
2,hwnz0z0502,43.0,1,2.0,2,8.0,1,,2,1
2,hwnz0z0502,44.0,2,1.0,3,9.0,3,,4,1
2,hwnz0z0502,44.0,3,5.0,3,6.0,2,3,1,5
2,hwnz0z0502,45.0,2,1.0,3,9.0,4,,3,1
2,hwnz0z0502,45.0,3,5.0,3,7.0,3,1,2,5
2,hwnz0z0502,46.0,2,1.0,3,9.0,4,,3,1
2,hwnz0z0502,46.0,3,5.0,3,8.0,1,2,3,5
2,hwnz0z0502,47.0,3,5.0,3,5.0,3,2,1,5
2,hwnz0z0502,47.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,48.0,2,1.0,3,9.0,3,,4,1
2,hwnz0z0502,48.0,4,4.0,5,0.0,4,6,5,5
2,hwnz0z0502,49.0,1,2.0,2,0.0,1,,2,1
2,hwnz0z0502,49.0,4,4.0,5,0.0,4,6,5,5
2,hwnz0z0502,50.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,50.0,3,5.0,3,7.0,2,3,1,5
2,hwnz0z0502,51.0,3,5.0,3,6.0,2,3,1,5
2,hwnz0z0502,51.0,2,2.0,4,0.0,4,,3,1
2,hwnz0z0502,52.0,2,2.0,4,0.0,4,,3,1
2,hwnz0z0502,52.0,4,5.0,6,5.0,5,6,4,5
2,hwnz0z0502,53.0,2,1.0,3,7.0,4,,3,1
2,hwnz0z0502,53.0,3,5.0,3,8.0,1,3,2,5
2,hwnz0z0502,54.0,1,1.0,1,7.0,1,,2,1
2,hwnz0z0502,54.0,4,4.0,5,5.0,6,5,4,5
2,hwnz0z0502,55.0,2,2.0,4,1.0,4,,3,1
2,hwnz0z0502,55.0,4,5.0,6,9.0,5,4,6,5
2,hwnz0z0502,56.0,4,5.0,6,8.0,4,5,6,5
2,hwnz0z0502,56.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,57.0,3,3.0,1,8.0,1,3,2,5
2,hwnz0z0502,57.0,1,2.0,2,1.0,1,,2,1
2,hwnz0z0502,58.0,3,3.0,1,9.0,1,2,3,5
2,hwnz0z0502,58.0,1,2.0,2,1.0,1,,2,1
2,hwnz0z0502,59.0,4,3.0,4,9.0,4,5,6,5
2,hwnz0z0502,59.0,1,2.0,2,1.0,1,,2,1
2,hwnz0z0502,60.0,3,4.0,2,7.0,2,3,1,5
2,hwnz0z0502,60.0,2,1.0,3,4.0,3,,4,1
2,hwnz0z0502,61.0,4,5.0,6,5.0,5,4,6,5
2,hwnz0z0502,61.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,62.0,4,4.0,5,6.0,5,4,6,5
2,hwnz0z0502,62.0,1,1.0,1,3.0,2,,1,1
2,hwnz0z0502,63.0,4,5.0,6,7.0,6,4,5,5
2,hwnz0z0502,63.0,2,2.0,4,2.0,3,,4,1
2,hwnz0z0502,64.0,4,4.0,5,9.0,6,4,5,5
2,hwnz0z0502,64.0,2,1.0,3,4.0,3,,4,1
2,hwnz0z0502,65.0,3,4.0,2,9.0,3,1,2,5
2,hwnz0z0502,65.0,2,1.0,3,4.0,4,,3,1
2,hwnz0z0502,66.0,4,3.0,4,8.0,5,6,4,5
2,hwnz0z0502,66.0,2,1.0,3,4.0,4,,3,1
2,hwnz0z0502,67.0,2,2.0,4,9.0,3,,4,1
2,hwnz0z0502,67.0,4,3.0,4,7.0,6,5,4,5
2,hwnz0z0502,68.0,4,3.0,4,9.0,5,6,4,5
2,hwnz0z0502,68.0,2,2.0,4,8.0,3,,4,1
2,hwnz0z0502,69.0,1,1.0,1,4.0,2,,1,1
2,hwnz0z0502,69.0,4,3.0,4,9.0,6,5,4,5
2,hwnz0z0502,70.0,4,5.0,6,9.0,4,5,6,5
2,hwnz0z0502,70.0,1,2.0,2,9.0,1,,2,1
2,hwnz0z0502,71.0,4,3.0,4,5.0,6,5,4,5
2,hwnz0z0502,71.0,1,2.0,2,8.0,1,,2,1
2,hwnz0z0502,72.0,3,3.0,1,5.0,3,2,1,5
2,hwnz0z0502,72.0,1,2.0,2,5.0,1,,2,1
2,hwnz0z0502,73.0,4,3.0,4,9.0,6,5,4,5
2,hwnz0z0502,73.0,2,2.0,4,5.0,3,,4,1
2,hwnz0z0502,74.0,4,4.0,5,8.0,5,6,4,5
2,hwnz0z0502,74.0,1,1.0,1,8.0,1,,2,1
2,hwnz0z0502,75.0,3,5.0,3,8.0,3,2,1,5
2,hwnz0z0502,75.0,2,2.0,4,4.0,4,,3,1
2,hwnz0z0502,76.0,1,2.0,2,3.0,2,,1,1
2,hwnz0z0502,76.0,3,5.0,3,5.0,3,2,1,5
2,hwnz0z0502,77.0,1,1.0,1,5.0,1,,2,1
2,hwnz0z0502,77.0,3,5.0,3,2.0,2,1,3,5
2,hwnz0z0502,78.0,2,2.0,4,3.0,4,,3,1
2,hwnz0z0502,78.0,3,3.0,1,2.0,2,3,1,5
2,hwnz0z0502,79.0,3,3.0,1,1.0,3,2,1,5
2,hwnz0z0502,79.0,1,1.0,1,0.0,2,,1,1
2,hwnz0z0502,80.0,2,1.0,3,0.0,3,,4,1
2,hwnz0z0502,80.0,4,5.0,6,0.0,5,6,4,5
2,hwnz0z0502,81.0,1,1.0,1,0.0,1,,2,1
2,hwnz0z0502,81.0,4,4.0,5,7.0,6,5,4,5
2,hwnz0z0502,82.0,4,4.0,5,9.0,5,4,6,5
2,hwnz0z0502,82.0,2,2.0,4,2.0,4,,3,1
2,hwnz0z0502,83.0,1,1.0,1,2.0,2,,1,1
2,hwnz0z0502,83.0,3,4.0,2,9.0,1,3,2,5
2,hwnz0z0502,84.0,3,4.0,2,8.0,1,3,2,5
2,hwnz0z0502,84.0,2,2.0,4,0.0,4,,3,1
2,hwnz0z0502,85.0,1,1.0,1,6.0,1,,2,1
2,hwnz0z0502,85.0,4,5.0,6,4.0,6,5,4,5
2,hwnz0z0502,86.0,3,4.0,2,8.0,1,2,3,5
2,hwnz0z0502,86.0,1,2.0,2,0.0,1,,2,1
2,hwnz0z0502,87.0,3,5.0,3,2.0,1,2,3,5
2,hwnz0z0502,87.0,2,2.0,4,0.0,4,,3,1
2,hwnz0z0502,88.0,1,1.0,1,7.0,1,,2,1
2,hwnz0z0502,88.0,3,3.0,1,1.0,3,2,1,5
2,hwnz0z0502,89.0,4,3.0,4,0.0,5,4,6,5
2,hwnz0z0502,89.0,1,1.0,1,8.0,1,,2,1
2,hwnz0z0502,90.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,90.0,3,3.0,1,2.0,2,3,1,5
2,hwnz0z0502,91.0,3,3.0,1,4.0,2,3,1,5
2,hwnz0z0502,91.0,2,2.0,4,1.0,4,,3,1
2,hwnz0z0502,92.0,3,3.0,1,2.0,2,3,1,5
2,hwnz0z0502,92.0,1,1.0,1,4.0,2,,1,1
2,hwnz0z0502,93.0,4,4.0,5,7.0,5,6,4,5
2,hwnz0z0502,93.0,1,1.0,1,2.0,1,,2,1
2,hwnz0z0502,94.0,3,5.0,3,3.0,3,1,2,5
2,hwnz0z0502,94.0,1,1.0,1,0.0,1,,2,1
2,hwnz0z0502,95.0,2,2.0,4,5.0,3,,4,1
2,hwnz0z0502,95.0,3,4.0,2,5.0,1,3,2,5
2,hwnz0z0502,96.0,3,5.0,3,0.0,1,2,3,5
2,hwnz0z0502,96.0,1,1.0,1,2.0,2,,1,1
2,hwnz0z0502,97.0,1,2.0,2,1.0,1,,2,1
2,hwnz0z0502,97.0,3,3.0,1,6.0,2,1,3,5
2,hwnz0z0502,98.0,4,5.0,6,0.0,5,6,4,5
2,hwnz0z0502,98.0,1,2.0,2,0.0,2,,1,1
2,hwnz0z0502,99.0,1,1.0,1,2.0,1,,2,1
2,hwnz0z0502,99.0,3,5.0,3,2.0,2,3,1,5
2,hwnz0z0502,100.0,3,3.0,1,6.0,3,1,2,5
2,hwnz0z0502,100.0,1,1.0,1,1.0,2,,1,1
2,3uhzq7k602,1.0,4,5.0,6,8.0,5,4,6,5
2,3uhzq7k602,1.0,1,1.0,1,7.0,1,,2,1
2,3uhzq7k602,2.0,4,5.0,6,5.0,6,5,4,5
2,3uhzq7k602,2.0,2,2.0,4,8.0,3,,4,1
2,3uhzq7k602,3.0,1,1.0,1,4.0,2,,1,1
2,3uhzq7k602,3.0,4,5.0,6,3.0,4,5,6,5
2,3uhzq7k602,4.0,4,4.0,5,8.0,5,4,6,5
2,3uhzq7k602,4.0,1,1.0,1,4.0,2,,1,1
2,3uhzq7k602,5.0,3,4.0,2,8.0,1,2,3,5
2,3uhzq7k602,5.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,6.0,4,5.0,6,0.0,6,5,4,5
2,3uhzq7k602,6.0,2,1.0,3,1.0,4,,3,1
2,3uhzq7k602,7.0,2,2.0,4,8.0,3,,4,1
2,3uhzq7k602,7.0,3,5.0,3,0.0,2,3,1,5
2,3uhzq7k602,8.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,8.0,4,3.0,4,4.0,5,4,6,5
2,3uhzq7k602,9.0,4,3.0,4,7.0,5,6,4,5
2,3uhzq7k602,9.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,10.0,3,5.0,3,1.0,1,2,3,5
2,3uhzq7k602,10.0,1,2.0,2,9.0,1,,2,1
2,3uhzq7k602,11.0,4,4.0,5,3.0,5,4,6,5
2,3uhzq7k602,11.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,12.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,12.0,4,3.0,4,4.0,4,6,5,5
2,3uhzq7k602,13.0,2,2.0,4,8.0,3,,4,1
2,3uhzq7k602,13.0,4,5.0,6,0.0,4,5,6,5
2,3uhzq7k602,14.0,3,4.0,2,0.0,2,1,3,5
2,3uhzq7k602,14.0,1,2.0,2,7.0,1,,2,1
2,3uhzq7k602,15.0,4,3.0,4,0.0,5,6,4,5
2,3uhzq7k602,15.0,1,2.0,2,7.0,2,,1,1
2,3uhzq7k602,16.0,1,2.0,2,4.0,2,,1,1
2,3uhzq7k602,16.0,3,3.0,1,0.0,3,1,2,5
2,3uhzq7k602,17.0,1,2.0,2,2.0,2,,1,1
2,3uhzq7k602,17.0,3,3.0,1,1.0,2,3,1,5
2,3uhzq7k602,18.0,2,2.0,4,0.0,4,,3,1
2,3uhzq7k602,18.0,3,4.0,2,2.0,3,2,1,5
2,3uhzq7k602,19.0,3,4.0,2,0.0,2,3,1,5
2,3uhzq7k602,19.0,2,1.0,3,0.0,4,,3,1
2,3uhzq7k602,20.0,1,2.0,2,1.0,1,,2,1
2,3uhzq7k602,20.0,3,5.0,3,8.0,3,1,2,5
2,3uhzq7k602,21.0,2,2.0,4,5.0,3,,4,1
2,3uhzq7k602,21.0,4,3.0,4,0.0,4,5,6,5
2,3uhzq7k602,22.0,4,4.0,5,2.0,5,4,6,5
2,3uhzq7k602,22.0,2,1.0,3,2.0,4,,3,1
2,3uhzq7k602,23.0,4,5.0,6,8.0,6,5,4,5
2,3uhzq7k602,23.0,2,1.0,3,1.0,4,,3,1
2,3uhzq7k602,24.0,3,4.0,2,3.0,3,2,1,5
2,3uhzq7k602,24.0,2,2.0,4,9.0,4,,3,1
2,3uhzq7k602,25.0,2,2.0,4,9.0,4,,3,1
2,3uhzq7k602,25.0,4,5.0,6,8.0,6,5,4,5
2,3uhzq7k602,26.0,4,5.0,6,3.0,4,6,5,5
2,3uhzq7k602,26.0,1,1.0,1,1.0,2,,1,1
2,3uhzq7k602,27.0,2,2.0,4,6.0,3,,4,1
2,3uhzq7k602,27.0,3,4.0,2,3.0,2,3,1,5
2,3uhzq7k602,28.0,4,5.0,6,4.0,5,4,6,5
2,3uhzq7k602,28.0,1,1.0,1,2.0,2,,1,1
2,3uhzq7k602,29.0,1,1.0,1,2.0,1,,2,1
2,3uhzq7k602,29.0,4,5.0,6,5.0,4,5,6,5
2,3uhzq7k602,30.0,4,5.0,6,7.0,4,5,6,5
2,3uhzq7k602,30.0,1,1.0,1,6.0,2,,1,1
2,3uhzq7k602,31.0,4,5.0,6,7.0,5,6,4,5
2,3uhzq7k602,31.0,1,1.0,1,5.0,2,,1,1
2,3uhzq7k602,32.0,4,5.0,6,5.0,6,5,4,5
2,3uhzq7k602,32.0,2,1.0,3,8.0,4,,3,1
2,3uhzq7k602,33.0,2,1.0,3,6.0,3,,4,1
2,3uhzq7k602,33.0,4,5.0,6,7.0,5,6,4,5
2,3uhzq7k602,34.0,4,3.0,4,1.0,5,6,4,5
2,3uhzq7k602,34.0,1,1.0,1,8.0,2,,1,1
2,3uhzq7k602,35.0,1,1.0,1,7.0,2,,1,1
2,3uhzq7k602,35.0,3,4.0,2,8.0,1,2,3,5
2,3uhzq7k602,36.0,2,2.0,4,8.0,4,,3,1
2,3uhzq7k602,36.0,4,5.0,6,6.0,6,5,4,5
2,3uhzq7k602,37.0,2,2.0,4,8.0,4,,3,1
2,3uhzq7k602,37.0,3,4.0,2,9.0,1,2,3,5
2,3uhzq7k602,38.0,4,5.0,6,7.0,5,6,4,5
2,3uhzq7k602,38.0,1,1.0,1,3.0,1,,2,1
2,3uhzq7k602,39.0,3,4.0,2,9.0,2,3,1,5
2,3uhzq7k602,39.0,1,1.0,1,1.0,2,,1,1
2,3uhzq7k602,40.0,4,5.0,6,3.0,4,6,5,5
2,3uhzq7k602,40.0,2,2.0,4,3.0,3,,4,1
2,3uhzq7k602,41.0,3,4.0,2,7.0,3,2,1,5
2,3uhzq7k602,41.0,1,2.0,2,2.0,1,,2,1
2,3uhzq7k602,42.0,2,1.0,3,0.0,4,,3,1
2,3uhzq7k602,42.0,4,5.0,6,6.0,6,4,5,5
2,3uhzq7k602,43.0,1,2.0,2,0.0,2,,1,1
2,3uhzq7k602,43.0,3,3.0,1,8.0,2,3,1,5
2,3uhzq7k602,44.0,3,3.0,1,8.0,2,3,1,5
2,3uhzq7k602,44.0,1,1.0,1,0.0,1,,2,1
2,3uhzq7k602,45.0,3,3.0,1,7.0,3,2,1,5
2,3uhzq7k602,45.0,2,2.0,4,0.0,4,,3,1
2,3uhzq7k602,46.0,3,3.0,1,7.0,2,3,1,5
2,3uhzq7k602,46.0,2,1.0,3,1.0,3,,4,1
2,3uhzq7k602,47.0,1,2.0,2,1.0,1,,2,1
2,3uhzq7k602,47.0,4,5.0,6,5.0,5,6,4,5
2,3uhzq7k602,48.0,4,5.0,6,1.0,5,6,4,5
2,3uhzq7k602,48.0,1,2.0,2,0.0,1,,2,1
2,3uhzq7k602,49.0,1,1.0,1,4.0,2,,1,1
2,3uhzq7k602,49.0,3,3.0,1,3.0,1,3,2,5
2,3uhzq7k602,50.0,1,1.0,1,4.0,2,,1,1
2,3uhzq7k602,50.0,4,3.0,4,5.0,5,6,4,5
2,3uhzq7k602,51.0,2,2.0,4,0.0,3,,4,1
2,3uhzq7k602,51.0,3,3.0,1,7.0,1,3,2,5
2,3uhzq7k602,52.0,1,2.0,2,0.0,2,,1,1
2,3uhzq7k602,52.0,4,3.0,4,8.0,4,6,5,5
2,3uhzq7k602,53.0,2,2.0,4,0.0,4,,3,1
2,3uhzq7k602,53.0,3,3.0,1,9.0,1,2,3,5
2,3uhzq7k602,54.0,4,4.0,5,0.0,6,5,4,5
2,3uhzq7k602,54.0,1,1.0,1,3.0,2,,1,1
2,3uhzq7k602,55.0,2,1.0,3,0.0,4,,3,1
2,3uhzq7k602,55.0,4,3.0,4,9.0,4,6,5,5
2,3uhzq7k602,56.0,3,3.0,1,6.0,1,2,3,5
2,3uhzq7k602,56.0,1,1.0,1,0.0,1,,2,1
2,3uhzq7k602,57.0,1,2.0,2,2.0,1,,2,1
2,3uhzq7k602,57.0,3,3.0,1,8.0,2,1,3,5
2,3uhzq7k602,58.0,4,3.0,4,5.0,4,5,6,5
2,3uhzq7k602,58.0,1,2.0,2,3.0,1,,2,1
2,3uhzq7k602,59.0,3,3.0,1,0.0,1,2,3,5
2,3uhzq7k602,59.0,2,2.0,4,3.0,3,,4,1
2,3uhzq7k602,60.0,3,4.0,2,4.0,1,2,3,5
2,3uhzq7k602,60.0,1,1.0,1,0.0,1,,2,1
2,3uhzq7k602,61.0,3,5.0,3,4.0,2,3,1,5
2,3uhzq7k602,61.0,1,2.0,2,3.0,2,,1,1
2,3uhzq7k602,62.0,1,2.0,2,1.0,2,,1,1
2,3uhzq7k602,62.0,4,4.0,5,5.0,6,4,5,5
2,3uhzq7k602,63.0,4,4.0,5,8.0,6,5,4,5
2,3uhzq7k602,63.0,1,2.0,2,0.0,1,,2,1
2,3uhzq7k602,64.0,4,4.0,5,7.0,6,5,4,5
2,3uhzq7k602,64.0,2,1.0,3,6.0,3,,4,1
2,3uhzq7k602,65.0,3,5.0,3,0.0,2,3,1,5
2,3uhzq7k602,65.0,1,1.0,1,5.0,1,,2,1
2,3uhzq7k602,66.0,4,4.0,5,6.0,4,6,5,5
2,3uhzq7k602,66.0,1,1.0,1,0.0,2,,1,1
2,3uhzq7k602,67.0,4,5.0,6,3.0,6,4,5,5
2,3uhzq7k602,67.0,2,2.0,4,0.0,4,,3,1
2,3uhzq7k602,68.0,1,1.0,1,2.0,1,,2,1
2,3uhzq7k602,68.0,4,3.0,4,2.0,4,6,5,5
2,3uhzq7k602,69.0,2,1.0,3,0.0,4,,3,1
2,3uhzq7k602,69.0,3,3.0,1,2.0,3,1,2,5
2,3uhzq7k602,70.0,1,2.0,2,2.0,1,,2,1
2,3uhzq7k602,70.0,3,4.0,2,6.0,1,3,2,5
2,3uhzq7k602,71.0,3,4.0,2,2.0,1,3,2,5
2,3uhzq7k602,71.0,1,2.0,2,3.0,1,,2,1
2,3uhzq7k602,72.0,4,4.0,5,3.0,5,6,4,5
2,3uhzq7k602,72.0,2,2.0,4,2.0,3,,4,1
2,3uhzq7k602,73.0,3,5.0,3,6.0,3,2,1,5
2,3uhzq7k602,73.0,1,1.0,1,0.0,2,,1,1
2,3uhzq7k602,74.0,3,5.0,3,7.0,3,1,2,5
2,3uhzq7k602,74.0,1,1.0,1,1.0,2,,1,1
2,3uhzq7k602,75.0,3,5.0,3,8.0,2,3,1,5
2,3uhzq7k602,75.0,1,1.0,1,3.0,1,,2,1
2,3uhzq7k602,76.0,4,3.0,4,6.0,6,4,5,5
2,3uhzq7k602,76.0,1,2.0,2,4.0,1,,2,1
2,3uhzq7k602,77.0,3,5.0,3,6.0,3,1,2,5
2,3uhzq7k602,77.0,2,2.0,4,5.0,3,,4,1
2,3uhzq7k602,78.0,4,4.0,5,2.0,5,4,6,5
2,3uhzq7k602,78.0,1,1.0,1,5.0,2,,1,1
2,3uhzq7k602,79.0,4,4.0,5,5.0,4,5,6,5
2,3uhzq7k602,79.0,1,1.0,1,5.0,1,,2,1
2,3uhzq7k602,80.0,2,1.0,3,8.0,4,,3,1
2,3uhzq7k602,80.0,3,5.0,3,5.0,2,1,3,5
2,3uhzq7k602,81.0,1,1.0,1,6.0,2,,1,1
2,3uhzq7k602,81.0,4,4.0,5,3.0,6,5,4,5
2,3uhzq7k602,82.0,2,1.0,3,9.0,4,,3,1
2,3uhzq7k602,82.0,3,4.0,2,3.0,1,3,2,5
2,3uhzq7k602,83.0,1,2.0,2,8.0,2,,1,1
2,3uhzq7k602,83.0,4,3.0,4,1.0,4,6,5,5
2,3uhzq7k602,84.0,3,4.0,2,7.0,3,2,1,5
2,3uhzq7k602,84.0,2,1.0,3,6.0,4,,3,1
2,3uhzq7k602,85.0,1,1.0,1,6.0,1,,2,1
2,3uhzq7k602,85.0,3,4.0,2,8.0,1,2,3,5
2,3uhzq7k602,86.0,1,2.0,2,9.0,1,,2,1
2,3uhzq7k602,86.0,3,4.0,2,9.0,1,2,3,5
2,3uhzq7k602,87.0,4,5.0,6,8.0,6,5,4,5
2,3uhzq7k602,87.0,2,1.0,3,4.0,3,,4,1
2,3uhzq7k602,88.0,2,1.0,3,5.0,3,,4,1
2,3uhzq7k602,88.0,3,4.0,2,9.0,1,2,3,5
2,3uhzq7k602,89.0,3,4.0,2,9.0,2,1,3,5
2,3uhzq7k602,89.0,1,2.0,2,8.0,2,,1,1
2,3uhzq7k602,90.0,4,5.0,6,9.0,4,5,6,5
2,3uhzq7k602,90.0,2,1.0,3,2.0,4,,3,1
2,3uhzq7k602,91.0,2,2.0,4,7.0,3,,4,1
2,3uhzq7k602,91.0,3,4.0,2,8.0,1,2,3,5
2,3uhzq7k602,92.0,4,5.0,6,7.0,6,5,4,5
2,3uhzq7k602,92.0,1,1.0,1,3.0,2,,1,1
2,3uhzq7k602,93.0,3,4.0,2,9.0,1,3,2,5
2,3uhzq7k602,93.0,1,2.0,2,5.0,2,,1,1
2,3uhzq7k602,94.0,4,5.0,6,6.0,5,6,4,5
2,3uhzq7k602,94.0,1,2.0,2,4.0,1,,2,1
2,3uhzq7k602,95.0,4,5.0,6,4.0,5,4,6,5
2,3uhzq7k602,95.0,1,2.0,2,7.0,1,,2,1
2,3uhzq7k602,96.0,1,2.0,2,7.0,1,,2,1
2,3uhzq7k602,96.0,3,4.0,2,2.0,1,3,2,5
2,3uhzq7k602,97.0,4,4.0,5,3.0,4,5,6,5
2,3uhzq7k602,97.0,1,2.0,2,9.0,2,,1,1
2,3uhzq7k602,98.0,4,4.0,5,2.0,5,4,6,5
2,3uhzq7k602,98.0,1,2.0,2,8.0,2,,1,1
2,3uhzq7k602,99.0,1,2.0,2,8.0,1,,2,1
2,3uhzq7k602,99.0,4,5.0,6,4.0,4,5,6,5
2,3uhzq7k602,100.0,1,2.0,2,4.0,1,,2,1
2,3uhzq7k602,100.0,3,3.0,1,5.0,1,3,2,5
2,0atlj47r02,1.0,3,5.0,3,8.0,2,3,1,5
2,0atlj47r02,1.0,1,2.0,2,-1.0,1,,2,1
2,0atlj47r02,2.0,1,1.0,1,5.0,1,,2,1
2,0atlj47r02,2.0,3,4.0,2,0.0,3,2,1,5
2,0atlj47r02,3.0,3,5.0,3,8.0,2,3,1,5
2,0atlj47r02,3.0,2,1.0,3,5.0,4,,3,1
2,0atlj47r02,4.0,3,4.0,2,4.0,3,2,1,5
2,0atlj47r02,4.0,2,2.0,4,7.0,3,,4,1
2,0atlj47r02,5.0,1,1.0,1,4.0,1,,2,1
2,0atlj47r02,5.0,4,5.0,6,9.0,4,6,5,5
2,0atlj47r02,6.0,2,1.0,3,7.0,4,,3,1
2,0atlj47r02,6.0,3,4.0,2,3.0,1,2,3,5
2,0atlj47r02,7.0,4,3.0,4,4.0,4,5,6,5
2,0atlj47r02,7.0,2,1.0,3,9.0,3,,4,1
2,0atlj47r02,8.0,2,2.0,4,7.0,3,,4,1
2,0atlj47r02,8.0,3,4.0,2,0.0,3,2,1,5
2,0atlj47r02,9.0,3,4.0,2,1.0,2,1,3,5
2,0atlj47r02,9.0,2,1.0,3,6.0,4,,3,1
2,0atlj47r02,10.0,1,2.0,2,8.0,1,,2,1
2,0atlj47r02,10.0,4,3.0,4,7.0,6,4,5,5
2,0atlj47r02,11.0,1,2.0,2,6.0,2,,1,1
2,0atlj47r02,11.0,4,4.0,5,0.0,4,5,6,5
2,0atlj47r02,12.0,1,2.0,2,6.0,1,,2,1
2,0atlj47r02,12.0,3,5.0,3,5.0,1,2,3,5
2,0atlj47r02,13.0,3,5.0,3,6.0,3,2,1,5
2,0atlj47r02,13.0,1,2.0,2,7.0,2,,1,1
