day,subject,trial,s1,s2,c,r,stim_l,stim_r,stake,s1L
2,nlohaz6z01,16.0,3,4.0,2,0.0,1,2,5,1
2,nlohaz6z01,17.0,2,1.0,3,0.0,4,3,1,0
2,nlohaz6z01,17.0,4,3.0,3,0.0,3,4,5,1
2,nlohaz6z01,18.0,1,1.0,1,0.0,1,2,1,1
2,nlohaz6z01,18.0,3,4.0,2,0.0,2,1,5,0
2,nlohaz6z01,19.0,1,1.0,1,0.0,1,2,1,1
2,nlohaz6z01,19.0,3,3.0,1,0.0,1,2,5,1
2,nlohaz6z01,20.0,1,2.0,2,0.0,2,1,1,0
2,nlohaz6z01,20.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,21.0,4,3.0,3,3.0,3,4,5,1
2,nlohaz6z01,21.0,2,1.0,3,0.0,4,3,1,0
2,nlohaz6z01,22.0,1,2.0,2,2.0,1,2,1,1
2,nlohaz6z01,22.0,4,4.0,4,2.0,3,4,5,1
2,nlohaz6z01,23.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,23.0,1,2.0,2,4.0,1,2,1,1
2,nlohaz6z01,24.0,2,1.0,3,2.0,4,3,1,0
2,nlohaz6z01,24.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,25.0,2,1.0,3,0.0,3,4,1,1
2,nlohaz6z01,25.0,3,4.0,2,0.0,1,2,5,1
2,nlohaz6z01,26.0,3,3.0,1,6.0,1,2,5,1
2,nlohaz6z01,26.0,1,1.0,1,0.0,1,2,1,1
2,nlohaz6z01,27.0,1,2.0,2,4.0,2,1,1,0
2,nlohaz6z01,27.0,3,3.0,1,8.0,1,2,5,1
2,nlohaz6z01,28.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,28.0,2,2.0,4,3.0,4,3,1,0
2,nlohaz6z01,29.0,2,2.0,4,4.0,4,3,1,0
2,nlohaz6z01,29.0,3,4.0,2,2.0,2,1,5,0
2,nlohaz6z01,30.0,1,1.0,1,4.0,1,2,1,1
2,nlohaz6z01,30.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,31.0,3,4.0,2,1.0,2,1,5,0
2,nlohaz6z01,31.0,2,2.0,4,2.0,4,3,1,0
2,nlohaz6z01,32.0,1,2.0,2,0.0,2,1,1,0
2,nlohaz6z01,32.0,4,3.0,3,7.0,3,4,5,1
2,nlohaz6z01,33.0,2,1.0,3,4.0,3,4,1,1
2,nlohaz6z01,33.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,34.0,3,4.0,2,2.0,1,2,5,1
2,nlohaz6z01,34.0,2,2.0,4,4.0,3,4,1,1
2,nlohaz6z01,35.0,2,2.0,4,6.0,4,3,1,0
2,nlohaz6z01,35.0,4,3.0,3,5.0,3,4,5,1
2,nlohaz6z01,36.0,3,3.0,1,9.0,1,2,5,1
2,nlohaz6z01,36.0,2,2.0,4,5.0,4,3,1,0
2,nlohaz6z01,37.0,4,3.0,3,9.0,3,4,5,1
2,nlohaz6z01,37.0,1,1.0,1,5.0,1,2,1,1
2,nlohaz6z01,38.0,1,2.0,2,8.0,1,2,1,1
2,nlohaz6z01,38.0,4,3.0,3,7.0,4,3,5,0
2,nlohaz6z01,39.0,2,2.0,4,9.0,4,3,1,0
2,nlohaz6z01,39.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,40.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,40.0,1,1.0,1,1.0,1,2,1,1
2,nlohaz6z01,41.0,2,2.0,4,9.0,4,3,1,0
2,nlohaz6z01,41.0,4,3.0,3,6.0,3,4,5,1
2,nlohaz6z01,42.0,4,3.0,3,4.0,3,4,5,1
2,nlohaz6z01,42.0,1,2.0,2,9.0,2,1,1,0
2,nlohaz6z01,43.0,1,1.0,1,1.0,1,2,1,1
2,nlohaz6z01,43.0,3,3.0,1,6.0,1,2,5,1
2,nlohaz6z01,44.0,2,1.0,3,0.0,3,4,1,1
2,nlohaz6z01,44.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,45.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,45.0,1,1.0,1,0.0,1,2,1,1
2,nlohaz6z01,46.0,4,3.0,3,9.0,3,4,5,1
2,nlohaz6z01,46.0,1,2.0,2,7.0,2,1,1,0
2,nlohaz6z01,47.0,2,2.0,4,6.0,4,3,1,0
2,nlohaz6z01,47.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,48.0,4,3.0,3,7.0,3,4,5,1
2,nlohaz6z01,48.0,2,1.0,3,4.0,3,4,1,1
2,nlohaz6z01,49.0,4,3.0,3,4.0,3,4,5,1
2,nlohaz6z01,49.0,1,1.0,1,3.0,1,2,1,1
2,nlohaz6z01,50.0,1,2.0,2,3.0,2,1,1,0
2,nlohaz6z01,50.0,4,4.0,4,2.0,4,3,5,0
2,nlohaz6z01,51.0,2,2.0,4,2.0,4,3,1,0
2,nlohaz6z01,51.0,4,3.0,3,8.0,3,4,5,1
2,nlohaz6z01,52.0,3,4.0,2,1.0,2,1,5,0
2,nlohaz6z01,52.0,1,1.0,1,6.0,1,2,1,1
2,nlohaz6z01,53.0,4,4.0,4,2.0,4,3,5,0
2,nlohaz6z01,53.0,1,1.0,1,9.0,1,2,1,1
2,nlohaz6z01,54.0,4,3.0,3,8.0,3,4,5,1
2,nlohaz6z01,54.0,2,1.0,3,9.0,3,4,1,1
2,nlohaz6z01,55.0,2,2.0,4,1.0,4,3,1,0
2,nlohaz6z01,55.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,56.0,2,1.0,3,9.0,4,3,1,0
2,nlohaz6z01,56.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,57.0,1,1.0,1,9.0,2,1,1,0
2,nlohaz6z01,57.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,58.0,3,3.0,1,7.0,2,1,5,0
2,nlohaz6z01,58.0,1,1.0,1,9.0,2,1,1,0
2,nlohaz6z01,59.0,3,3.0,1,9.0,2,1,5,0
2,nlohaz6z01,59.0,2,1.0,3,6.0,4,3,1,0
2,nlohaz6z01,60.0,4,3.0,3,7.0,4,3,5,0
2,nlohaz6z01,60.0,2,1.0,3,6.0,4,3,1,0
2,nlohaz6z01,61.0,2,1.0,3,7.0,4,3,1,0
2,nlohaz6z01,61.0,4,3.0,3,4.0,4,3,5,0
2,nlohaz6z01,62.0,2,2.0,4,4.0,3,4,1,1
2,nlohaz6z01,62.0,3,4.0,2,3.0,1,2,5,1
2,nlohaz6z01,63.0,2,2.0,4,1.0,3,4,1,1
2,nlohaz6z01,63.0,4,4.0,4,3.0,3,4,5,1
2,nlohaz6z01,64.0,4,3.0,3,8.0,4,3,5,0
2,nlohaz6z01,64.0,1,1.0,1,7.0,2,1,1,0
2,nlohaz6z01,65.0,2,1.0,3,9.0,4,3,1,0
2,nlohaz6z01,65.0,3,3.0,1,8.0,2,1,5,0
2,nlohaz6z01,66.0,2,2.0,4,3.0,3,4,1,1
2,nlohaz6z01,66.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,67.0,1,2.0,2,0.0,2,1,1,0
2,nlohaz6z01,67.0,4,4.0,4,1.0,4,3,5,0
2,nlohaz6z01,68.0,2,1.0,3,9.0,3,4,1,1
2,nlohaz6z01,68.0,4,3.0,3,9.0,4,3,5,0
2,nlohaz6z01,69.0,1,2.0,2,0.0,1,2,1,1
2,nlohaz6z01,69.0,4,4.0,4,0.0,3,4,5,1
2,nlohaz6z01,70.0,4,4.0,4,2.0,3,4,5,1
2,nlohaz6z01,70.0,2,1.0,3,9.0,3,4,1,1
2,nlohaz6z01,71.0,4,3.0,3,7.0,3,4,5,1
2,nlohaz6z01,71.0,2,2.0,4,3.0,4,3,1,0
2,nlohaz6z01,72.0,3,4.0,2,0.0,2,1,5,0
2,nlohaz6z01,72.0,2,2.0,4,1.0,4,3,1,0
2,nlohaz6z01,73.0,1,2.0,2,1.0,2,1,1,0
2,nlohaz6z01,73.0,4,4.0,4,2.0,4,3,5,0
2,nlohaz6z01,74.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,74.0,4,4.0,4,0.0,4,3,5,0
2,nlohaz6z01,75.0,1,1.0,1,2.0,1,2,1,1
2,nlohaz6z01,75.0,3,3.0,1,7.0,1,2,5,1
2,nlohaz6z01,76.0,3,4.0,2,2.0,2,1,5,0
2,nlohaz6z01,76.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,77.0,2,1.0,3,2.0,3,4,1,1
2,nlohaz6z01,77.0,3,4.0,2,4.0,2,1,5,0
2,nlohaz6z01,78.0,3,4.0,2,6.0,2,1,5,0
2,nlohaz6z01,78.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,79.0,4,4.0,4,9.0,4,3,5,0
2,nlohaz6z01,79.0,2,1.0,3,4.0,3,4,1,1
2,nlohaz6z01,80.0,4,3.0,3,0.0,3,4,5,1
2,nlohaz6z01,80.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,81.0,3,4.0,2,9.0,2,1,5,0
2,nlohaz6z01,81.0,2,1.0,3,7.0,3,4,1,1
2,nlohaz6z01,82.0,3,4.0,2,9.0,1,2,5,1
2,nlohaz6z01,82.0,1,1.0,1,5.0,1,2,1,1
2,nlohaz6z01,83.0,4,3.0,3,0.0,3,4,5,1
2,nlohaz6z01,83.0,2,2.0,4,0.0,3,4,1,1
2,nlohaz6z01,84.0,1,1.0,1,9.0,1,2,1,1
2,nlohaz6z01,84.0,3,3.0,1,1.0,1,2,5,1
2,nlohaz6z01,85.0,1,1.0,1,9.0,1,2,1,1
2,nlohaz6z01,85.0,3,3.0,1,0.0,2,1,5,0
2,nlohaz6z01,86.0,2,2.0,4,3.0,3,4,1,1
2,nlohaz6z01,86.0,3,4.0,2,7.0,1,2,5,1
2,nlohaz6z01,87.0,4,3.0,3,2.0,4,3,5,0
2,nlohaz6z01,87.0,1,2.0,2,2.0,1,2,1,1
2,nlohaz6z01,88.0,1,1.0,1,4.0,2,1,1,0
2,nlohaz6z01,88.0,3,3.0,1,5.0,2,1,5,0
2,nlohaz6z01,89.0,4,4.0,4,9.0,3,4,5,1
2,nlohaz6z01,89.0,1,2.0,2,5.0,1,2,1,1
2,nlohaz6z01,90.0,3,4.0,2,9.0,1,2,5,1
2,nlohaz6z01,90.0,1,1.0,1,4.0,2,1,1,0
2,nlohaz6z01,91.0,2,1.0,3,8.0,4,3,1,0
2,nlohaz6z01,91.0,3,3.0,1,3.0,2,1,5,0
2,nlohaz6z01,92.0,4,3.0,3,2.0,4,3,5,0
2,nlohaz6z01,92.0,2,1.0,3,6.0,4,3,1,0
2,nlohaz6z01,93.0,1,2.0,2,2.0,1,2,1,1
2,nlohaz6z01,93.0,3,4.0,2,9.0,1,2,5,1
2,nlohaz6z01,94.0,1,1.0,1,3.0,2,1,1,0
2,nlohaz6z01,94.0,3,4.0,2,7.0,1,2,5,1
2,nlohaz6z01,95.0,3,4.0,2,6.0,1,2,5,1
2,nlohaz6z01,95.0,1,1.0,1,4.0,2,1,1,0
2,nlohaz6z01,96.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,96.0,3,3.0,1,4.0,1,2,5,1
2,nlohaz6z01,97.0,2,1.0,3,4.0,3,4,1,1
2,nlohaz6z01,97.0,3,3.0,1,3.0,1,2,5,1
2,nlohaz6z01,98.0,2,2.0,4,0.0,4,3,1,0
2,nlohaz6z01,98.0,4,4.0,4,5.0,4,3,5,0
2,nlohaz6z01,99.0,1,2.0,2,0.0,2,1,1,0
2,nlohaz6z01,99.0,3,3.0,1,2.0,1,2,5,1
2,nlohaz6z01,100.0,4,3.0,3,2.0,3,4,5,1
2,nlohaz6z01,100.0,2,2.0,4,0.0,4,3,1,0
2,jp4ospj301,1.0,1,2.0,2,-1.0,2,1,1,0
2,jp4ospj301,1.0,4,,,-1.0,3,4,5,1
2,jp4ospj301,2.0,4,4.0,4,9.0,4,3,5,0
2,jp4ospj301,2.0,2,2.0,4,0.0,4,3,1,0
2,jp4ospj301,3.0,3,3.0,1,5.0,2,1,5,0
2,jp4ospj301,3.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,4.0,4,4.0,4,9.0,3,4,5,1
2,jp4ospj301,4.0,2,2.0,4,3.0,3,4,1,1
2,jp4ospj301,5.0,3,3.0,1,4.0,1,2,5,1
2,jp4ospj301,5.0,1,1.0,1,7.0,2,1,1,0
2,jp4ospj301,6.0,2,1.0,3,6.0,4,3,1,0
2,jp4ospj301,6.0,4,3.0,3,3.0,4,3,5,0
2,jp4ospj301,7.0,3,4.0,2,0.0,2,1,5,0
2,jp4ospj301,7.0,1,2.0,2,5.0,1,2,1,1
2,jp4ospj301,8.0,1,2.0,2,5.0,1,2,1,1
2,jp4ospj301,8.0,4,4.0,4,1.0,3,4,5,1
2,jp4ospj301,9.0,2,1.0,3,4.0,3,4,1,1
2,jp4ospj301,9.0,3,4.0,2,2.0,1,2,5,1
2,jp4ospj301,10.0,1,2.0,2,0.0,2,1,1,0
2,jp4ospj301,10.0,3,3.0,1,6.0,2,1,5,0
2,jp4ospj301,11.0,1,2.0,2,0.0,2,1,1,0
2,jp4ospj301,11.0,3,4.0,2,3.0,1,2,5,1
2,jp4ospj301,12.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,12.0,3,3.0,1,9.0,2,1,5,0
2,jp4ospj301,13.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,13.0,3,4.0,2,2.0,2,1,5,0
2,jp4ospj301,14.0,3,4.0,2,3.0,2,1,5,0
2,jp4ospj301,14.0,1,1.0,1,5.0,2,1,1,0
2,jp4ospj301,15.0,4,4.0,4,2.0,4,3,5,0
2,jp4ospj301,15.0,1,1.0,1,7.0,2,1,1,0
2,jp4ospj301,16.0,3,3.0,1,9.0,2,1,5,0
2,jp4ospj301,16.0,1,2.0,2,2.0,1,2,1,1
2,jp4ospj301,17.0,2,2.0,4,0.0,4,3,1,0
2,jp4ospj301,17.0,3,3.0,1,9.0,2,1,5,0
2,jp4ospj301,18.0,1,1.0,1,6.0,2,1,1,0
2,jp4ospj301,18.0,3,4.0,2,6.0,2,1,5,0
2,jp4ospj301,19.0,4,3.0,3,5.0,3,4,5,1
2,jp4ospj301,19.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,20.0,3,4.0,2,0.0,2,1,5,0
2,jp4ospj301,20.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,21.0,2,1.0,3,8.0,3,4,1,1
2,jp4ospj301,21.0,4,3.0,3,6.0,4,3,5,0
2,jp4ospj301,22.0,4,4.0,4,8.0,3,4,5,1
2,jp4ospj301,22.0,1,1.0,1,9.0,2,1,1,0
2,jp4ospj301,23.0,2,2.0,4,1.0,3,4,1,1
2,jp4ospj301,23.0,4,4.0,4,8.0,3,4,5,1
2,jp4ospj301,24.0,2,1.0,3,9.0,4,3,1,0
2,jp4ospj301,24.0,3,4.0,2,6.0,1,2,5,1
2,jp4ospj301,25.0,2,2.0,4,4.0,3,4,1,1
2,jp4ospj301,25.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,26.0,1,1.0,1,9.0,1,2,1,1
2,jp4ospj301,26.0,3,3.0,1,4.0,2,1,5,0
2,jp4ospj301,27.0,2,2.0,4,4.0,4,3,1,0
2,jp4ospj301,27.0,4,3.0,3,4.0,4,3,5,0
2,jp4ospj301,28.0,1,2.0,2,5.0,2,1,1,0
2,jp4ospj301,28.0,3,3.0,1,5.0,2,1,5,0
2,jp4ospj301,29.0,1,2.0,2,3.0,2,1,1,0
2,jp4ospj301,29.0,4,4.0,4,3.0,3,4,5,1
2,jp4ospj301,30.0,4,3.0,3,8.0,3,4,5,1
2,jp4ospj301,30.0,2,2.0,4,1.0,3,4,1,1
2,jp4ospj301,31.0,4,3.0,3,5.0,4,3,5,0
2,jp4ospj301,31.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,32.0,2,1.0,3,7.0,3,4,1,1
2,jp4ospj301,32.0,3,4.0,2,6.0,1,2,5,1
2,jp4ospj301,33.0,1,2.0,2,0.0,1,2,1,1
2,jp4ospj301,33.0,4,4.0,4,8.0,3,4,5,1
2,jp4ospj301,34.0,1,2.0,2,0.0,1,2,1,1
2,jp4ospj301,34.0,3,3.0,1,8.0,1,2,5,1
2,jp4ospj301,35.0,3,4.0,2,3.0,2,1,5,0
2,jp4ospj301,35.0,1,2.0,2,0.0,2,1,1,0
2,jp4ospj301,36.0,1,2.0,2,0.0,1,2,1,1
2,jp4ospj301,36.0,4,3.0,3,8.0,3,4,5,1
2,jp4ospj301,37.0,4,3.0,3,6.0,3,4,5,1
2,jp4ospj301,37.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,38.0,1,2.0,2,0.0,1,2,1,1
2,jp4ospj301,38.0,4,4.0,4,4.0,4,3,5,0
2,jp4ospj301,39.0,4,4.0,4,4.0,4,3,5,0
2,jp4ospj301,39.0,1,2.0,2,0.0,2,1,1,0
2,jp4ospj301,40.0,3,3.0,1,6.0,2,1,5,0
2,jp4ospj301,40.0,2,2.0,4,3.0,3,4,1,1
2,jp4ospj301,41.0,3,3.0,1,5.0,1,2,5,1
2,jp4ospj301,41.0,2,1.0,3,0.0,4,3,1,0
2,jp4ospj301,42.0,3,3.0,1,3.0,1,2,5,1
2,jp4ospj301,42.0,1,1.0,1,0.0,2,1,1,0
2,jp4ospj301,43.0,4,4.0,4,4.0,4,3,5,0
2,jp4ospj301,43.0,1,1.0,1,0.0,1,2,1,1
2,jp4ospj301,44.0,4,3.0,3,1.0,4,3,5,0
2,jp4ospj301,44.0,1,2.0,2,4.0,1,2,1,1
2,jp4ospj301,45.0,1,2.0,2,1.0,1,2,1,1
2,jp4ospj301,45.0,3,3.0,1,0.0,1,2,5,1
2,jp4ospj301,46.0,4,3.0,3,0.0,4,3,5,0
2,jp4ospj301,46.0,2,1.0,3,2.0,3,4,1,1
2,jp4ospj301,47.0,1,1.0,1,3.0,2,1,1,0
2,jp4ospj301,47.0,4,4.0,4,9.0,3,4,5,1
2,jp4ospj301,48.0,2,1.0,3,0.0,4,3,1,0
2,jp4ospj301,48.0,4,4.0,4,5.0,3,4,5,1
2,jp4ospj301,49.0,3,3.0,1,4.0,2,1,5,0
2,jp4ospj301,49.0,2,1.0,3,3.0,4,3,1,0
2,jp4ospj301,50.0,2,1.0,3,9.0,4,3,1,0
2,jp4ospj301,50.0,4,4.0,4,5.0,4,3,5,0
2,jp4ospj301,51.0,1,1.0,1,7.0,1,2,1,1
2,jp4ospj301,51.0,3,4.0,2,4.0,1,2,5,1
2,jp4ospj301,52.0,3,4.0,2,3.0,1,2,5,1
2,jp4ospj301,52.0,1,1.0,1,9.0,2,1,1,0
2,jp4ospj301,53.0,3,4.0,2,0.0,2,1,5,0
2,jp4ospj301,53.0,2,2.0,4,0.0,3,4,1,1
2,jp4ospj301,54.0,1,1.0,1,8.0,1,2,1,1
2,jp4ospj301,54.0,3,3.0,1,2.0,2,1,5,0
2,jp4ospj301,55.0,1,1.0,1,8.0,2,1,1,0
2,jp4ospj301,55.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,56.0,1,1.0,1,7.0,2,1,1,0
2,jp4ospj301,56.0,4,3.0,3,0.0,3,4,5,1
2,jp4ospj301,57.0,2,1.0,3,8.0,4,3,1,0
2,jp4ospj301,57.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,58.0,2,2.0,4,5.0,3,4,1,1
2,jp4ospj301,58.0,3,3.0,1,1.0,1,2,5,1
2,jp4ospj301,59.0,1,1.0,1,9.0,2,1,1,0
2,jp4ospj301,59.0,4,4.0,4,3.0,3,4,5,1
2,jp4ospj301,60.0,1,1.0,1,9.0,2,1,1,0
2,jp4ospj301,60.0,3,3.0,1,6.0,1,2,5,1
2,jp4ospj301,61.0,2,1.0,3,9.0,3,4,1,1
2,jp4ospj301,61.0,3,4.0,2,0.0,2,1,5,0
2,jp4ospj301,62.0,1,2.0,2,5.0,1,2,1,1
2,jp4ospj301,62.0,4,4.0,4,1.0,3,4,5,1
2,jp4ospj301,63.0,1,2.0,2,3.0,2,1,1,0
2,jp4ospj301,63.0,3,4.0,2,3.0,1,2,5,1
2,jp4ospj301,64.0,1,1.0,1,8.0,2,1,1,0
2,jp4ospj301,64.0,3,3.0,1,6.0,1,2,5,1
2,jp4ospj301,65.0,3,3.0,1,7.0,1,2,5,1
2,jp4ospj301,65.0,1,2.0,2,7.0,2,1,1,0
2,jp4ospj301,66.0,2,1.0,3,3.0,4,3,1,0
2,jp4ospj301,66.0,4,3.0,3,7.0,3,4,5,1
2,jp4ospj301,67.0,3,4.0,2,3.0,2,1,5,0
2,jp4ospj301,67.0,1,2.0,2,8.0,2,1,1,0
2,jp4ospj301,68.0,4,3.0,3,9.0,4,3,5,0
2,jp4ospj301,68.0,2,2.0,4,9.0,3,4,1,1
2,jp4ospj301,69.0,3,3.0,1,8.0,1,2,5,1
2,jp4ospj301,69.0,2,1.0,3,5.0,4,3,1,0
2,jp4ospj301,70.0,2,1.0,3,4.0,4,3,1,0
2,jp4ospj301,70.0,4,4.0,4,3.0,4,3,5,0
2,jp4ospj301,71.0,1,2.0,2,8.0,1,2,1,1
2,jp4ospj301,71.0,4,4.0,4,6.0,4,3,5,0
2,jp4ospj301,72.0,4,4.0,4,6.0,3,4,5,1
2,jp4ospj301,72.0,1,1.0,1,6.0,2,1,1,0
2,jp4ospj301,73.0,2,2.0,4,7.0,4,3,1,0
2,jp4ospj301,73.0,4,3.0,3,9.0,4,3,5,0
2,jp4ospj301,74.0,4,4.0,4,3.0,3,4,5,1
2,jp4ospj301,74.0,2,2.0,4,5.0,3,4,1,1
2,jp4ospj301,75.0,2,1.0,3,3.0,4,3,1,0
2,jp4ospj301,75.0,4,3.0,3,9.0,3,4,5,1
2,jp4ospj301,76.0,2,2.0,4,3.0,3,4,1,1
2,jp4ospj301,76.0,4,3.0,3,5.0,3,4,5,1
2,jp4ospj301,77.0,3,4.0,2,1.0,2,1,5,0
2,jp4ospj301,77.0,1,1.0,1,2.0,2,1,1,0
2,jp4ospj301,78.0,4,4.0,4,0.0,3,4,5,1
2,jp4ospj301,78.0,1,1.0,1,0.0,1,2,1,1
2,jp4ospj301,79.0,3,3.0,1,6.0,2,1,5,0
2,jp4ospj301,79.0,2,2.0,4,0.0,4,3,1,0
2,jp4ospj301,80.0,1,2.0,2,3.0,1,2,1,1
2,jp4ospj301,80.0,3,4.0,2,0.0,1,2,5,1
2,jp4ospj301,81.0,1,1.0,1,3.0,1,2,1,1
2,jp4ospj301,81.0,4,3.0,3,9.0,4,3,5,0
2,jp4ospj301,82.0,4,4.0,4,0.0,3,4,5,1
2,jp4ospj301,82.0,2,1.0,3,3.0,4,3,1,0
2,jp4ospj301,83.0,2,1.0,3,2.0,3,4,1,1
2,jp4ospj301,83.0,4,3.0,3,5.0,4,3,5,0
2,jp4ospj301,84.0,3,4.0,2,0.0,1,2,5,1
2,jp4ospj301,84.0,2,2.0,4,6.0,3,4,1,1
2,jp4ospj301,85.0,4,4.0,4,2.0,4,3,5,0
2,jp4ospj301,85.0,1,2.0,2,5.0,1,2,1,1
2,jp4ospj301,86.0,3,4.0,2,5.0,2,1,5,0
2,jp4ospj301,86.0,1,1.0,1,3.0,1,2,1,1
2,jp4ospj301,87.0,4,3.0,3,2.0,4,3,5,0
2,jp4ospj301,87.0,1,1.0,1,6.0,2,1,1,0
2,jp4ospj301,88.0,2,1.0,3,7.0,4,3,1,0
2,jp4ospj301,88.0,4,4.0,4,9.0,3,4,5,1
2,jp4ospj301,89.0,3,3.0,1,1.0,1,2,5,1
2,jp4ospj301,89.0,1,1.0,1,4.0,2,1,1,0
2,jp4ospj301,90.0,4,3.0,3,0.0,4,3,5,0
2,jp4ospj301,90.0,1,2.0,2,3.0,1,2,1,1
2,jp4ospj301,91.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,91.0,2,1.0,3,5.0,4,3,1,0
2,jp4ospj301,92.0,2,1.0,3,4.0,3,4,1,1
2,jp4ospj301,92.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,93.0,2,2.0,4,4.0,3,4,1,1
2,jp4ospj301,93.0,3,4.0,2,0.0,2,1,5,0
2,jp4ospj301,94.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,94.0,2,1.0,3,4.0,4,3,1,0
2,jp4ospj301,95.0,4,3.0,3,0.0,4,3,5,0
2,jp4ospj301,95.0,2,1.0,3,7.0,4,3,1,0
2,jp4ospj301,96.0,1,1.0,1,7.0,1,2,1,1
2,jp4ospj301,96.0,3,3.0,1,0.0,2,1,5,0
2,jp4ospj301,97.0,1,2.0,2,5.0,1,2,1,1
2,jp4ospj301,97.0,4,4.0,4,4.0,3,4,5,1
2,jp4ospj301,98.0,2,1.0,3,3.0,4,3,1,0
2,jp4ospj301,98.0,4,3.0,3,0.0,4,3,5,0
2,jp4ospj301,99.0,3,3.0,1,0.0,1,2,5,1
2,jp4ospj301,99.0,2,2.0,4,5.0,3,4,1,1
2,jp4ospj301,100.0,4,3.0,3,2.0,4,3,5,0
2,jp4ospj301,100.0,2,2.0,4,4.0,3,4,1,1
2,07rlmhpg01,1.0,1,2.0,2,-1.0,2,1,1,0
2,07rlmhpg01,1.0,4,,,-1.0,3,4,5,1
2,07rlmhpg01,2.0,2,1.0,3,1.0,3,4,1,1
2,07rlmhpg01,2.0,4,3.0,3,5.0,3,4,5,1
2,07rlmhpg01,3.0,1,1.0,1,2.0,2,1,1,0
2,07rlmhpg01,3.0,3,4.0,2,0.0,1,2,5,1
2,07rlmhpg01,4.0,3,4.0,2,0.0,1,2,5,1
2,07rlmhpg01,4.0,1,2.0,2,4.0,1,2,1,1
2,07rlmhpg01,5.0,3,3.0,1,3.0,2,1,5,0
2,07rlmhpg01,5.0,2,2.0,4,2.0,3,4,1,1
2,07rlmhpg01,6.0,1,2.0,2,2.0,2,1,1,0
2,07rlmhpg01,6.0,4,3.0,3,6.0,3,4,5,1
2,07rlmhpg01,7.0,2,2.0,4,3.0,3,4,1,1
2,07rlmhpg01,7.0,4,4.0,4,3.0,3,4,5,1
2,07rlmhpg01,8.0,3,3.0,1,7.0,1,2,5,1
2,07rlmhpg01,8.0,2,2.0,4,2.0,3,4,1,1
2,07rlmhpg01,9.0,2,2.0,4,0.0,3,4,1,1
2,07rlmhpg01,9.0,4,3.0,3,9.0,4,3,5,0
2,07rlmhpg01,10.0,2,1.0,3,3.0,3,4,1,1
2,07rlmhpg01,10.0,3,3.0,1,9.0,2,1,5,0
2,07rlmhpg01,11.0,2,1.0,3,3.0,3,4,1,1
2,07rlmhpg01,11.0,4,3.0,3,8.0,4,3,5,0
2,07rlmhpg01,12.0,4,3.0,3,9.0,3,4,5,1
2,07rlmhpg01,12.0,2,2.0,4,8.0,3,4,1,1
2,07rlmhpg01,13.0,4,3.0,3,9.0,4,3,5,0
2,07rlmhpg01,13.0,2,1.0,3,4.0,4,3,1,0
2,07rlmhpg01,14.0,3,4.0,2,9.0,1,2,5,1
2,07rlmhpg01,14.0,1,1.0,1,8.0,2,1,1,0
2,07rlmhpg01,15.0,3,3.0,1,9.0,2,1,5,0
2,07rlmhpg01,15.0,2,2.0,4,8.0,3,4,1,1
2,07rlmhpg01,16.0,2,1.0,3,6.0,4,3,1,0
2,07rlmhpg01,16.0,3,3.0,1,6.0,2,1,5,0
2,07rlmhpg01,17.0,1,1.0,1,2.0,2,1,1,0
2,07rlmhpg01,17.0,4,3.0,3,9.0,4,3,5,0
2,07rlmhpg01,18.0,4,4.0,4,9.0,3,4,5,1
